2017-09-02T08:20:12Z,25309184,226664448,56331264,62431232,2070855680,MRBTS-101056,testline,1032462,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2372/?format=csv
2017-09-02T08:35:12Z,25767936,226668544,56082432,62427136,2070138880,MRBTS-101056,testline,1033362,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2375/?format=csv
2017-09-02T08:50:12Z,23224320,226680832,56296448,61743104,2070413312,MRBTS-101056,testline,1034262,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2378/?format=csv
2017-09-02T09:05:12Z,23695360,226689024,56477696,62496768,2070978560,MRBTS-101056,testline,1035162,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2381/?format=csv
2017-09-02T09:20:12Z,24150016,226693120,56646656,62164992,2071617536,MRBTS-101056,testline,1036062,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2382/?format=csv
2017-09-02T09:35:12Z,24657920,226656256,56298496,61894656,2071773184,MRBTS-101056,testline,1036962,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2385/?format=csv
2017-09-02T09:50:12Z,25124864,226672640,56378368,61919232,2072285184,MRBTS-101056,testline,1037862,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2388/?format=csv
2017-09-02T10:05:12Z,25587712,226680832,56315904,61751296,2071203840,MRBTS-101056,testline,1038762,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2391/?format=csv
2017-09-02T10:20:12Z,23035904,226684928,56435712,62496768,2071298048,MRBTS-101056,testline,1039662,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2395/?format=csv
2017-09-02T10:35:12Z,23498752,226697216,56391680,62087168,2072363008,MRBTS-101056,testline,1040562,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2398/?format=csv
2017-09-02T10:50:12Z,24010752,226705408,56421376,62459904,2073260032,MRBTS-101056,testline,1041462,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2402/?format=csv
2017-09-02T11:05:12Z,24420352,226717696,56628224,62566400,2072612864,MRBTS-101056,testline,1042362,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2405/?format=csv
2017-09-02T11:20:12Z,24928256,226729984,56792064,62357504,2073559040,MRBTS-101056,testline,1043262,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2408/?format=csv
2017-09-02T11:35:12Z,25387008,226734080,56588288,62693376,2077241344,MRBTS-101056,testline,1044162,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2409/?format=csv
2017-09-02T11:50:12Z,25903104,226750464,53872640,62263296,2075160576,MRBTS-101056,testline,1045062,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2412/?format=csv
2017-09-02T12:05:12Z,23318528,226758656,53753856,62713856,2073104384,MRBTS-101056,testline,1045962,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2415/?format=csv
2017-09-02T12:20:12Z,23830528,226766848,53959680,62205952,2072530944,MRBTS-101056,testline,1046862,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2418/?format=csv
2017-09-02T12:35:12Z,24297472,226779136,53995520,62107648,2074546176,MRBTS-101056,testline,1047762,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2423/?format=csv
2017-09-02T12:50:12Z,24748032,226738176,54148096,62214144,2073927680,MRBTS-101056,testline,1048662,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2426/?format=csv
2017-09-02T13:05:12Z,25214976,226746368,54078464,62357504,2077429760,MRBTS-101056,testline,1049562,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2429/?format=csv
2017-09-02T13:20:12Z,25673728,226754560,54043648,62631936,2077011968,MRBTS-101056,testline,1050462,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2431/?format=csv
2017-09-02T13:35:12Z,23191552,226766848,54194176,62484480,2075484160,MRBTS-101056,testline,1051362,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2435/?format=csv
2017-09-02T13:50:12Z,23642112,226770944,54337536,62160896,2075541504,MRBTS-101056,testline,1052262,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2438/?format=csv
2017-09-02T14:05:12Z,24104960,226783232,54157312,61763584,2076020736,MRBTS-101056,testline,1053162,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2439/?format=csv
2017-09-02T14:20:12Z,24567808,226791424,54395904,61915136,2076975104,MRBTS-101056,testline,1054062,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2442/?format=csv
2017-09-02T14:35:12Z,25030656,226803712,54324224,61796352,2076696576,MRBTS-101056,testline,1054962,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2446/?format=csv
2017-09-02T14:50:12Z,25530368,226816000,54493184,61808640,2079842304,MRBTS-101056,testline,1055862,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2449/?format=csv
2017-09-02T15:05:12Z,25948160,226824192,54700032,62054400,2079637504,MRBTS-101056,testline,1056762,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2452/?format=csv
2017-09-02T15:20:12Z,23461888,226836480,54875136,62361600,2078818304,MRBTS-101056,testline,1057662,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2455/?format=csv
2017-09-02T15:35:12Z,23920640,226844672,54805504,62279680,2079309824,MRBTS-101056,testline,1058562,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2459/?format=csv
2017-09-02T15:50:12Z,24436736,226848768,54672384,62070784,2078871552,MRBTS-101056,testline,1059462,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2462/?format=csv
2017-09-02T16:05:12Z,24834048,226861056,54831104,62541824,2080288768,MRBTS-101056,testline,1060362,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2465/?format=csv
2017-09-02T16:20:12Z,25296896,226820096,55016448,62423040,2080354304,MRBTS-101056,testline,1061262,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2466/?format=csv
2017-09-02T16:35:12Z,25804800,226828288,54922240,62566400,2082217984,MRBTS-101056,testline,1062162,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2469/?format=csv
2017-09-02T16:50:12Z,23261184,226836480,54780928,62193664,2078556160,MRBTS-101056,testline,1063062,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2472/?format=csv
2017-09-02T17:05:12Z,23707648,226848768,54888448,62382080,2079412224,MRBTS-101056,testline,1063962,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2475/?format=csv
2017-09-02T17:20:12Z,24158208,226856960,55051264,62058496,2081685504,MRBTS-101056,testline,1064862,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2479/?format=csv
2017-09-02T17:35:12Z,24674304,226869248,55127040,62447616,2082107392,MRBTS-101056,testline,1065762,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2482/?format=csv
2017-09-02T17:50:12Z,25137152,226885632,55282688,62271488,2082754560,MRBTS-101056,testline,1066662,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2485/?format=csv
2017-09-02T18:05:12Z,25538560,226889728,55434240,62439424,2082054144,MRBTS-101056,testline,1067562,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2488/?format=csv
2017-09-02T18:20:12Z,26034176,226897920,55557120,62349312,2082353152,MRBTS-101056,testline,1068462,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2491/?format=csv
2017-09-02T18:35:12Z,23494656,226910208,55481344,62058496,2080825344,MRBTS-101056,testline,1069362,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2495/?format=csv
2017-09-02T18:50:12Z,24006656,226914304,55362560,62603264,2083049472,MRBTS-101056,testline,1070262,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2497/?format=csv
2017-09-02T19:05:12Z,24399872,226926592,55494656,62320640,2083164160,MRBTS-101056,testline,1071162,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2500/?format=csv
2017-09-02T19:20:12Z,24907776,226934784,55281664,62091264,2083454976,MRBTS-101056,testline,1072062,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2504/?format=csv
2017-09-02T19:35:12Z,25374720,226947072,55355392,62013440,2086227968,MRBTS-101056,testline,1072962,http://dev3.scout.wro.nsn-rdnet.net/api/v1/system_memory_usages/2507/?format=csv
